row_index,speakerid,session,activity,time,word,vowel,register,start_sec,duration_sec,duration_ms,mean_pitch,min_pitch,max_pitch,pitch_range,mean_F1,mean_F2,mean_F3,mean_F4,central_F1,central_F2,central_F3,central_F4,feature_status,feature_error,feature_error_detail,formant_ceiling,audio_file,suspicious_reason
17168,c067,8m,play,1440,en,an,IDS,61.62,0.06,63.57,227.13023493373012,223.8066291630457,230.292134255448,6.485505092402292,554.8996025992503,881.508048860533,1471.757684949955,3223.1115621213157,575.7873022804532,881.26682415183,1467.3186991714051,3230.345264666272,success,,,4530.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1440.wav,mean_F2_lt_1000
17197,c067,8m,play,1440,attends,an,IDS,195.95,0.09,93.08,222.27958165260057,220.16986321812848,224.6509160050252,4.481052786896726,485.7221167257594,910.2284232560262,2304.7095598518285,3658.461500233019,512.3406275819086,910.1918203515302,2050.226531163331,3596.551865725378,success,,,4530.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1440.wav,mean_F2_lt_1000
17210,c067,8m,play,1440,maman,a,IDS,229.17,0.07,73.6,254.41011695032023,253.07490038840328,256.4387537629293,3.3638533745260304,635.3465781261662,765.5885328862862,3168.524234300449,3914.3811695927984,673.940915798679,741.045831494243,3184.186035825377,3866.7208451055326,success,,,5790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1440.wav,mean_F2_lt_1000
17211,c067,8m,play,1440,maman,an,IDS,229.33,0.06,61.55,278.92567756782205,276.839291565496,280.7363086731563,3.897017107660304,370.8985527903618,827.8318353507781,1867.9471599586052,3118.519825847953,368.6780672068519,831.3929827556271,1887.63825438132,3094.0216907660647,success,,,4530.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1440.wav,mean_F2_lt_1000
17222,c067,8m,play,1440,ouvre,ou,IDS,248.68,0.06,63.52,254.99872081938025,250.2994246796513,257.25336562926344,6.953940949612132,420.9827720798058,614.9688256945471,2123.4103313979144,3246.0818575484764,420.3180595031555,620.7566749668565,2121.1385337306424,3291.9010086865137,success,,,4720.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1440.wav,mean_F2_lt_1000
17246,c067,8m,play,1445,maman,an,IDS,24.6,0.08,83.7,296.3250528859076,295.1558957652812,297.52831716467153,2.372421399390362,453.32190637736807,890.4223260482667,2084.240660223804,3046.9499570823,456.9258177145446,890.3049314603059,2099.505160716319,3031.357422183192,success,,,4530.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17247,c067,8m,play,1445,mandarine,an,IDS,24.83,0.07,65.57,280.9462412421611,280.4164869224879,281.5134453406039,1.096958418116003,333.04177711308995,844.2175439092259,1754.2335346649647,3080.986776634982,341.1242177200708,844.4728968222566,1751.658699160264,3093.940508194804,success,,,4530.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17251,c067,8m,play,1445,pas,a,IDS,27.79,0.05,53.79,296.03513520002,293.3689664012722,299.8179602127111,6.448993811438925,606.4281293316366,998.4198437190552,2851.4070278009976,4606.403910775488,606.4281293316366,998.4198437190552,2851.4070278009976,4606.403910775488,success,,,5790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17264,c067,8m,play,1445,trouve,ou,IDS,41.81,0.06,59.24,344.76358635696545,335.270353602316,354.7219947821972,19.451641179881165,367.0260638105325,724.5688122659848,2509.062372616658,3491.6598868316,366.9326634539731,724.9519102382454,2550.622970405243,3504.5161806263905,success,,,4720.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17266,c067,8m,play,1445,grognon,au,IDS,42.22,0.16,160.79,310.0543451849158,274.08349062255195,368.3646243411207,94.2811337185687,481.2947989848829,817.8756721746984,3060.317449419447,4249.708251400011,579.8134668230924,753.5444507751301,3180.389686696021,4300.913393605368,success,,,5860.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17267,c067,8m,play,1445,trouve,ou,IDS,45.33,0.05,53.07,438.10653304945873,427.28907403654296,449.76849075503225,22.47941671848929,450.4769572140033,894.6704727681472,2300.157181851041,3209.886760123796,450.4769572140033,894.6704727681472,2300.157181851041,3209.886760123796,success,,,4720.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17296,c067,8m,play,1445,maman,an,IDS,237.77,0.06,64.66,267.2002164292941,264.62993970267087,270.9913101506472,6.361370447976356,532.7116072041171,796.4682308963796,2283.6527839375854,3146.3003480815387,557.0446745207571,794.3827219346146,2264.724006492192,3115.107479149269,success,,,4530.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17300,c067,8m,play,1445,bravo,o,IDS,240.14,0.06,62.03,392.2342479457229,386.2156476209692,394.9399862544431,8.724338633473849,427.5495179053034,848.700548091823,2236.8051759042582,3255.4361962373687,431.9783668796617,856.3896812795075,2214.86199626033,3259.1672006890835,success,,,4590.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17306,c067,8m,play,1445,faut,o,IDS,249.2,0.05,50.28,289.1722355725071,287.6260729000552,290.61687725051684,2.9908043504616444,468.7397334773182,758.6871651857797,2503.7408214342927,3216.142744602824,468.7397334773182,758.6871651857797,2503.7408214342927,3216.142744602824,success,,,4590.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c067_8m_play_1445.wav,mean_F2_lt_1000
17393,c068,12m,play,1420,pousse,ou,IDS,73.74,0.16,158.47,289.32730091086336,254.3478215812279,311.45460943771843,57.10678785649054,309.756965526731,859.281491299619,2337.5274271633407,3227.4344734548554,308.31730056385004,669.0900035536031,2283.840010829191,3022.24187015439,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17431,c068,12m,play,1420,couche,ou,IDS,104.66,0.19,186.15,381.4764574117007,293.6401268578982,409.215240699625,115.57511384172682,422.51823775260175,967.6676002944392,1944.8345357719163,2977.364750732467,437.57397284000456,887.9879322227762,2005.756164905484,3070.50271222405,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17477,c068,12m,play,1420,oh,o,IDS,131.87,0.13,134.65,236.5004960153121,221.0715673654657,245.731050383994,24.65948301852828,473.96414045489314,733.8876129386294,2392.035305112015,3303.297257567397,481.7448086193523,654.2934953590805,2129.216329851817,3083.9102741959314,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17480,c068,12m,play,1420,loup,ou,IDS,132.51,0.08,79.36,184.4128656662533,181.9228184932913,186.79825467531475,4.875436182023435,321.45180863874793,840.5275974474519,2121.8112568526094,3036.0928712216523,324.15999206056983,794.7475353416163,2170.417108800269,3101.029906111785,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17508,c068,12m,play,1420,pauvre,o,IDS,162.28,0.06,63.12,214.7947111484883,212.2564445523851,217.77338658806568,5.516942035680586,440.276171981949,919.549660707168,2636.681918655549,3558.610882178048,440.26285520441695,922.1438741518408,2640.1076003147464,3554.303201712529,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17510,c068,12m,play,1420,loup,ou,IDS,162.66,0.1,100.21,253.47643012259863,244.13983832199355,260.5093233701829,16.369485048189375,316.50148814290594,820.6682583913723,2475.491575965677,3564.513210212496,310.9235677452607,895.4924034627469,2538.599828012333,3578.264840433,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17519,c068,12m,play,1420,jour,ou,IDS,165.4,0.07,65.85,185.68129593794205,180.17326856369723,192.34057202259413,12.167303458896896,512.6168719297779,657.8543616934548,2240.020096458004,3270.746832493201,519.4952197377112,619.4222649082955,2135.3458531102697,3268.983136829591,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_12m_play_1420.wav,mean_F2_lt_1000
17556,c068,4m,bath,1100,ou,ou,ADS,4.92,0.06,61.3,302.23265245120456,291.1369862746374,323.8339684087837,32.69698213414625,381.0425953713359,976.3359328702963,1712.763735579876,2937.61818006645,370.0879899385942,984.577151627346,1703.190290945657,2935.6901380201207,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_4m_bath_1100.wav,mean_F2_lt_1000
17585,c068,4m,bath,1100,pour,ou,IDS,95.34,0.09,89.63,200.32937416072957,186.3469768626881,208.2721456427384,21.925168780050285,249.68179370555612,855.3758744375262,2176.9400763522585,3130.203675718831,252.112798684766,811.4464131314056,2272.0952213387945,3062.3538188853554,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_4m_bath_1100.wav,mean_F2_lt_1000
17663,c068,4m,bath,1100,bravo,o,IDS,324.1,0.14,139.65,251.55261011613257,228.532601936808,261.52536349024035,32.99276155343236,489.64465163700976,944.611512530719,2313.2828427984987,3201.212444776324,552.1906958487126,851.3639852211497,2350.3057634265847,3243.8396622704654,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_4m_bath_1100.wav,mean_F2_lt_1000
17706,c068,8m,play,1820,mauvais,o,IDS,154.26,0.1,101.05,400.3716040646863,394.5955901919669,404.09520941585953,9.499619223892635,494.978932403896,894.6037965523269,1693.4098018987431,3199.8392590683998,494.0512917352219,879.366742891485,1742.7397241641947,3214.509804075164,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1820.wav,mean_F2_lt_1000
17720,c068,8m,play,1820,mauvais,o,IDS,194.42,0.1,99.66,417.9197329525626,414.3372355599897,419.4640014895847,5.126765929594967,501.7444094458685,954.0569804572236,1531.350888754531,3062.901151788425,486.30039261240574,933.9264716135908,1595.3824305136295,3052.3871519298746,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1820.wav,mean_F2_lt_1000
17749,c068,8m,play,1820,ou,ou,IDS,252.02,0.07,74.0,419.5320950828191,407.0921529523226,430.69420085011234,23.602047897789703,420.16689509715457,899.9537452053339,2141.5532556841663,2993.863502869182,421.05855454775264,898.1873401802507,2176.645041872663,2971.542094111355,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1820.wav,mean_F2_lt_1000
17771,c068,8m,play,1825,tout,ou,IDS,45.18,0.09,86.34,259.4606078116001,241.1057612336741,268.51902139035093,27.413260156676813,442.9278875288136,768.9317126044785,2366.843887054367,3022.548361238339,455.4969047118849,778.4215087142015,2752.823835056889,2956.422969478917,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17772,c068,8m,play,1825,rouge,ou,IDS,45.31,0.15,154.77,224.63839222924912,220.1082402402421,237.00848692560297,16.900246685360827,415.9927313589172,883.2804652545826,2245.0748033506143,3152.3082727409424,416.9783138226978,869.7736439970184,2469.67356364326,3287.500049584756,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17777,c068,8m,play,1825,trop,o,ADS,54.7,0.07,69.16,279.41213773101384,273.2727563465026,283.0587261231378,9.78596977663517,567.4293196217063,888.1848315568393,2456.95167194388,3190.2579987898894,594.3807509880166,949.6741916996344,2502.4087032681896,3052.862392146614,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17783,c068,8m,play,1825,tout,ou,ADS,59.74,0.09,87.78,313.4697119525502,295.5234898804961,323.78776330292925,28.264273422433178,420.9757921691453,838.2782673394074,2456.632851478,3272.997289863,445.4965018026453,905.8081275332338,2617.9433407544225,3631.3928696563353,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17784,c068,8m,play,1825,rouge,ou,ADS,59.91,0.13,131.67,360.8031697565647,327.661113266055,383.3765166298271,55.71540336377205,381.02625450473937,789.6411959922104,2379.9687988518585,3118.776655718414,374.6272574461604,758.5809020416226,2267.189237073207,3116.663025932219,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17797,c068,8m,play,1825,ou,ou,ADS,65.17,0.13,129.42,257.7450288381735,207.8340398371987,327.2708634041544,119.4368235669557,390.16406176398215,818.7242719657257,2229.9358255448865,3035.6794602129607,405.46829030964113,755.4689219510464,2390.1533180353103,2879.112402920728,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17800,c068,8m,play,1825,trop,o,ADS,66.01,0.05,51.99,246.8513748414992,245.97715341611865,247.67038030101187,1.693226884893221,493.4611912598933,799.4426524414216,2653.310530397934,3393.0132732266848,493.4611912598933,799.4426524414216,2653.310530397934,3393.0132732266848,success,,,4570.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17826,c068,8m,play,1825,ombre,on,ADS,89.77,0.06,58.26,200.94441496989785,192.42947634804077,209.80167669224372,17.37220034420301,619.7264410427842,888.2858354355843,2428.9188060540077,3746.5989964210057,620.8340777340343,886.3126660668099,2425.8467254200345,3754.064015433238,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17835,c068,8m,play,1825,parce,a,ADS,135.83,0.05,52.96,217.371161760621,216.61150436184883,218.38938206107716,1.7778776992282983,487.8851816337445,972.844136593067,2354.947166984173,3431.973582810374,487.8851816337445,972.844136593067,2354.947166984173,3431.973582810374,success,,,4960.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c068_8m_play_1825.wav,mean_F2_lt_1000
17916,c069,12m,bath,1910,on,on,IDS,190.76,0.05,51.84,261.0034767884279,259.2318154007517,263.22815788367694,3.996342482925229,587.1537225801244,862.7613139233216,2027.9986316370223,3286.029551698703,587.1537225801244,862.7613139233216,2027.9986316370223,3286.029551698703,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1910.wav,mean_F2_lt_1000
18008,c069,12m,bath,1915,amour,ou,IDS,21.57,0.09,86.25,169.98705241863755,162.7451013419668,172.3264103731438,9.581309031177,519.7895396548992,985.100896148331,2351.1764017245746,3150.503315822951,517.0165380328301,979.7697956085426,2095.53112144415,3108.7197787664454,success,,,4650.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18018,c069,12m,bath,1915,en,an,IDS,28.88,0.06,55.58,254.2926298622704,247.66121626590535,263.9089925328752,16.247776266969794,708.5633255366868,991.1089805294384,2680.62480840956,3553.4749929805503,710.8570284604345,989.5067795989984,2675.5277999249192,3567.4352241073434,success,,,5480.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18051,c069,12m,bath,1915,on,on,IDS,68.1,0.07,74.6,217.13563745625277,214.76895748208565,220.2183224141718,5.449364932086155,357.902761568343,812.2199560933319,2283.239800693138,2809.2869414297243,357.4053581858899,809.8672170619895,2233.9743524375813,2774.9590416217497,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18075,c069,12m,bath,1915,pressions,on,IDS,97.07,0.13,134.52,300.18074467243827,292.83037126288934,303.88319001625734,11.052818753368,429.92918797373096,891.5638401869576,2331.875871708069,3144.139520746717,397.1602299410861,915.3901722712876,2340.8341925049576,3298.7793736801696,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18102,c069,12m,bath,1915,beaucoup,o,IDS,131.07,0.07,67.7,251.9133926681305,250.69442461106365,253.4688863265892,2.7744617155255185,467.17292075126016,940.4950532572872,2522.6556184669284,3363.6602572078045,464.38527002423416,939.9203463723164,2401.572154067471,3226.6874463093563,success,,,4480.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18103,c069,12m,bath,1915,beaucoup,ou,IDS,131.36,0.13,129.43,332.0211363854377,318.8678683788366,339.14538789865264,20.277519519816053,393.1280411579498,947.9157060020244,2593.7522216345114,3364.852289780125,392.9193576460255,956.4128224613916,2889.5844554953424,3744.72270062939,success,,,4650.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18119,c069,12m,bath,1915,poubelle,ou,IDS,221.6,0.07,69.35,260.41887846294213,255.78218176170856,265.21722371028017,9.435041948571609,452.51941541335054,895.6298107401657,2473.003537627431,3678.899657071136,469.38143572730206,797.4989764338652,2525.859496226301,3853.715349651398,success,,,4650.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_12m_bath_1915.wav,mean_F2_lt_1000
18144,c069,4m,bath,1320,voir,a,IDS,149.03,0.07,66.41,259.0126786744093,255.49305101698997,260.8585164561564,5.3654654391664565,720.5150985292844,842.0141215154727,2596.270626847101,3697.2868295009193,736.9852814720049,783.2344018313781,2606.5547367128147,3813.0700135722855,success,,,5400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18152,c069,4m,bath,1320,amour,ou,IDS,153.8,0.11,108.79,217.58225721323635,213.8467805439736,220.87819551891812,7.031414974944568,582.2204415136927,810.8740168607982,2761.2443388506777,3595.4191874645794,645.4456547748745,849.9824845793354,3004.387032403387,3841.9404867129297,success,,,4650.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18158,c069,4m,bath,1320,cocotte,au,IDS,160.86,0.05,54.54,286.0146714634677,285.1634319378622,286.69344849146336,1.5300165536011718,581.3889534606795,903.5613620347016,2969.7700821439435,3549.7529381027134,581.3889534606795,903.5613620347016,2969.7700821439435,3549.7529381027134,success,,,5170.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18162,c069,4m,bath,1320,dans,an,IDS,162.8,0.09,91.42,270.1777078977382,247.3150293248368,293.25988631396075,45.94485698912399,444.2262218748784,998.4883943818712,3144.502890348726,3795.452846319834,439.9967781642701,992.9950051731704,3161.0263248912697,3484.873870596124,success,,,5480.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18167,c069,4m,bath,1320,papa_1,a,IDS,164.51,0.09,88.31,128.11083418646984,101.0116216954242,194.8327357555042,93.82111406008,601.634773169195,909.376495841768,2660.1415200373067,3733.509101081464,620.9990614990791,846.4453921982958,2634.4072052643905,3782.6590331316775,success,,,5400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18174,c069,4m,bath,1320,potiron,on,IDS,166.77,0.29,289.08,228.60603978895853,188.6740192859889,343.0915049999845,154.41748571399566,351.1763858707156,670.9379838771118,2386.867315967222,3334.7820053347004,333.4054907866604,637.0627564875492,2783.063485500268,3595.1675767639053,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18179,c069,4m,bath,1320,non,on,ADS,180.63,0.18,181.56,195.3756540476223,190.3064429964897,215.3756702563269,25.06922725983725,258.62738510928,690.469476036486,2132.529085911648,3166.99011921951,260.2527295993865,698.2945875622921,2076.959483530847,3073.5698675817725,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18191,c069,4m,bath,1320,poulet,ou,IDS,186.43,0.06,63.93,198.5699875567541,196.6730318314999,201.86918083954453,5.196149008044614,372.0536122874015,705.4280957272347,2414.381496421681,3348.68604764059,371.1031912929042,705.2849754934217,2410.22149378236,3363.2217839468512,success,,,4650.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18193,c069,4m,bath,1320,champignons,an,IDS,187.35,0.07,70.17,224.5690975475327,218.92067499568475,230.12486612229165,11.2041911266069,453.8526128963729,824.0368268705957,2669.141915740325,3472.922168942646,443.2338898942651,864.7398482565437,2680.463006508899,3457.0269521582286,success,,,5480.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18194,c069,4m,bath,1320,champignons,on,IDS,187.78,0.17,174.25,282.7062868661717,212.27566604783,392.3453183510239,180.0696523031939,427.3207349177756,787.8199476747645,2329.488858760366,3463.357875960275,383.14195152618936,800.1283098034655,2181.768509067075,3455.5269577350064,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18199,c069,4m,bath,1320,aromatiques,au,IDS,189.28,0.08,75.57,281.98072956348847,278.55163735230747,284.1720955453887,5.62045819308122,567.8677137284345,919.0145121948714,2815.200945245082,3476.598849074166,575.0491364242131,949.0418609293512,2637.528918579857,3455.750232077944,success,,,5170.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18202,c069,4m,bath,1320,donc,on,IDS,190.6,0.09,90.41,220.57135351489472,218.59615896937345,221.31600490735417,2.719845937980722,338.0562296570609,744.9426415529415,2316.148385060979,3423.252743731107,321.2472415186613,678.1566490418229,2289.545935441988,3362.3332678258457,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18210,c069,4m,bath,1320,aromatiques_1,a,IDS,194.78,0.07,65.34,257.19151296095885,250.91503748875928,262.48414079252865,11.569103303769367,755.7368062815785,861.5355795788007,3030.234466650576,3655.386848013926,753.8247151801107,939.5610011460276,3044.3449115696803,3656.515150385202,success,,,5400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18211,c069,4m,bath,1320,aromatiques,au,IDS,194.92,0.07,74.68,245.9888119955808,245.0012369962849,246.5766760847777,1.5754390884928284,482.9631315271665,751.3316040693721,2886.240036537803,3436.54812443692,483.8932200380909,762.1993737103722,2880.17516144466,3436.598378763631,success,,,5170.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18214,c069,4m,bath,1320,par,a,IDS,196.67,0.11,114.44,248.30496197156788,241.21430886194892,262.72794647573033,21.513637613781384,698.7221215754947,968.7532603366312,3083.793027015911,3780.6676911885575,731.348658548803,901.2282924869394,3150.7488221455824,3592.1421146957214,success,,,5400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18215,c069,4m,bath,1320,poulet,ou,IDS,196.99,0.05,53.24,243.3987288664838,242.0269276272666,244.6476623184127,2.620734691146112,438.1128374547525,682.5260888038433,2484.761660641185,3368.482163323655,438.1128374547525,682.5260888038433,2484.761660641185,3368.482163323655,success,,,4650.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18217,c069,4m,bath,1320,champignons,an,IDS,197.44,0.08,80.9,110.8995517659074,107.80418339907207,113.04394891959352,5.239765520521445,381.4313471435702,767.7720487911291,2922.780411819253,3747.5729233714464,322.55932857530087,771.0939827053245,2975.596959920602,3828.011553578679,success,,,5480.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18221,c069,4m,bath,1320,bon,on,IDS,199.36,0.07,66.38,437.4851036785352,374.33129557085726,496.97289464371113,122.64159907285386,472.2611681571083,892.0430138656449,2031.237084738596,3130.5477681334232,460.8428100879048,890.268206428837,2019.5635796922152,3154.0187096146287,success,,,4430.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18275,c069,4m,bath,1320,carotte,au,IDS,229.8,0.64,642.62,244.9063331555922,220.1933636198328,263.1150061381633,42.92164251833054,570.6686035692657,957.2964480896372,2989.9057214561262,3801.977052321764,580.2797438471131,909.1542079453774,2921.260420071066,4321.768487648144,success,,,5170.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
18276,c069,4m,bath,1320,ca,a,IDS,232.13,0.08,75.91,205.3319173182477,201.8973701959148,210.26287128098045,8.365501085065631,616.1314325866474,840.7659491963186,2729.4556045945315,3846.031008694336,630.4816516893362,829.6602609461576,2713.09400600086,3832.639266505421,success,,,5400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c069_4m_bath_1320.wav,mean_F2_lt_1000
